id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities_wifi_internet,amenities_tv,amenities_air_conditioning,amenities_heating,amenities_kitchen
5488,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,1,0,1,1
5489,apartment,entire_home_apt,6,2.0,3.0,4.0,real_bed,1,1,1,1,1
5490,apartment,entire_home_apt,4,1.0,3.0,4.0,real_bed,1,1,1,1,1
5491,apartment,private_room,1,1.0,1.0,1.0,real_bed,1,0,1,1,0
5493,apartment,entire_home_apt,9,1.5,3.0,4.0,real_bed,1,1,1,1,1
5494,condominium,entire_home_apt,4,1.0,2.0,2.0,real_bed,1,1,1,1,1
5495,condominium,private_room,1,1.0,1.0,1.0,real_bed,1,0,0,1,1
5496,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,0,0,1,1
5497,apartment,entire_home_apt,6,2.0,3.0,3.0,real_bed,1,1,1,1,1
5498,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,1,1,1
5499,apartment,entire_home_apt,4,1.0,1.0,2.0,real_bed,1,1,1,1,1
5500,apartment,entire_home_apt,4,1.5,1.0,2.0,real_bed,1,1,0,1,1
5501,apartment,private_room,2,1.0,2.0,0.0,real_bed,1,0,0,1,1
5502,apartment,entire_home_apt,4,1.0,1.0,1.0,real_bed,1,1,1,1,1
5504,house,entire_home_apt,4,2.0,2.0,4.0,real_bed,1,1,1,1,1
5505,apartment,entire_home_apt,4,1.0,2.0,3.0,real_bed,1,1,1,1,1
5506,serviced_apartment,hotel_room,6,2.0,2.0,2.0,real_bed,1,1,1,1,1
5507,apartment,private_room,2,1.0,1.0,1.0,real_bed,1,1,0,1,1
